Country Name,Country Code,Time,Time Code,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM]
Israel,ISR,2000,YR2000,100,100,100,100,4.64449279116682,31,0.0726659009399686,25412.9,5.97064052127847,42661,425631.050964
Israel,ISR,2001,YR2001,100,100,100,100,4.86425403825633,20,0.0455052217241929,26620.34,6.29768607506162,43951,422700.332832
Israel,ISR,2002,YR2002,100,100,100,100,4.78243439869545,32,0.0703296703296703,27965.86,6.51773974931386,45500,429072.977376
Israel,ISR,2003,YR2003,100,100,100,100,4.95834304218279,43,0.091409621394103,29375.79,6.52065031504906,47041,450503.992404
Israel,ISR,2004,YR2004,100,100,100,100,4.59398960178657,39,0.0824890543370207,30805.66,6.7138983229974,47279,458834.175288
Israel,ISR,2005,YR2005,100,100,100,100,4.2242467269109,39,0.0802436113740175,30806.67,7.00040112505891,48602,440070.068124
Israel,ISR,2006,YR2006,100,100,100,100,4.40118467788162,25,0.0494481585505756,31242.14,6.82470273018197,50558,457780.232124
Israel,ISR,2007,YR2007,100,100,100,100,4.24415674720876,24,0.0446162998215348,31724.19,6.65040424102889,53792,477026.491176
Israel,ISR,2008,YR2008,100,100,100,100,4.52607026983761,32,0.0561383811094348,44989.74,8.82217868937915,57002,509961.785904
Israel,ISR,2009,YR2009,100,100,100,100,4.2040851667168,99,0.179973821989529,44308.84,8.41705165142766,55008,526417.584624
Israel,ISR,2010,YR2010,100,100,100,100,4.29571625886144,170,0.290146950896895,47847.7,8.50335499959035,58591,562692.019824
Israel,ISR,2011,YR2011,100,100,100,100,4.08101607460885,301,0.504365019521105,47317.99,9.02175146735844,59679,524487.846636
Israel,ISR,2012,YR2012,100,100,100,100,4.16031299523193,484,0.76821738647366,13935.39,2.68630292528265,63003,518757.206004
Israel,ISR,2013,YR2013,100,100,100,100,3.83693258945275,571,0.931150321255015,15726.49,3.319186866125,61322,473805.5022
Israel,ISR,2014,YR2014,100,100,100,100,3.43775167141894,921,1.5144788120961,18085.31,3.68013234935496,60813,491430.967236
Israel,ISR,2015,YR2015,100,100,100,100,3.59058439689,1214,1.89020023043627,18987.48,3.70776691254672,64226,512100.152136
Israel,ISR,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
Japan,JPN,1990,YR1990,..,100,100,100,5.03147197449383,98204,11.2547375128502,482598.1,4.55066402367469,872557,10605003.961824
Japan,JPN,1991,YR1991,..,100,100,100,4.91785542506093,106821,11.8567348664881,508229.1,4.73056921825984,900931,10743508.371852
Japan,JPN,1992,YR1992,..,100,100,100,4.99219592963809,92259,10.162887763094,455404.3,4.19771490131849,907803,10848862.076292
Japan,JPN,1993,YR1993,..,100,100,100,5.0160037393887,104689,11.4545277492387,487402.7,4.43560671218463,913953,10988411.09292
Japan,JPN,1994,YR1994,..,100,100,100,5.24384101364639,77893,7.99302625314003,401509.8,3.56764577817821,974512,11254194.641628
Japan,JPN,1995,YR1995,..,100,100,100,5.27762127793716,94146,9.41632318714325,456078.8,3.91718852109581,999817,11643013.797876
Japan,JPN,1996,YR1996,..,100,100,100,5.25137087087074,93206,9.14620922863757,453635.8,3.8393584372338,1019067,11815406.334576
Japan,JPN,1997,YR1997,..,100,100,100,5.22348106254592,102686,9.85379465999294,480176.8,4.07212749288482,1042096,11791791.903348
Japan,JPN,1998,YR1998,..,100,100,100,5.23162416473773,103998,9.92994480181263,470080.6,4.04535605146046,1047317,11620252.80396
Japan,JPN,1999,YR1999,..,100,100,100,5.3254666911116,98515,9.22474326813322,456401.4,3.82878657575963,1067943,11920262.228496
Japan,JPN,2000,YR2000,100,100,100,100,5.31104310975785,99191,9.11604901056161,470295.8,3.91610801853032,1088092,12009265.264764
Japan,JPN,2001,YR2001,100,100,100,100,5.2068393264808,96067,8.96543807616427,446093.3,3.73677736030424,1071526,11937914.865864
Japan,JPN,2002,YR2002,100,100,100,100,5.18274319690768,95084,8.70870568322637,446557.5,3.69537437293977,1091827,12084228.9558
Japan,JPN,2003,YR2003,100,100,100,100,5.05813737484608,108337,10.0221095672445,484105.2,4.07902501125446,1080980,11868159.637764
Japan,JPN,2004,YR2004,100,100,100,100,5.09948122042995,108728,9.79582716934759,481040.5,4.0137574915504,1109942,11984792.330196
Japan,JPN,2005,YR2005,100,100,100,100,5.01557333421853,94947,8.40711373205297,439186.2,3.65447331002498,1129365,12017770.079076
Japan,JPN,2006,YR2006,100,100,100,100,4.92415637807909,106811,9.44909822599951,484619.7,4.02936380851185,1130383,12027201.39036
Japan,JPN,2007,YR2007,100,100,100,100,4.7750032526997,94599,8.20178689867738,446223,3.7527317989319,1153395,11890617.92604
Japan,JPN,2008,YR2008,100,100,100,100,4.64206127159012,96782,8.78932661054861,444975.4,3.983866936164,1101131,11169434.29914
Japan,JPN,2009,YR2009,100,100,100,100,4.68392282262269,97710,9.14571650806042,438933.7,4.03561366246857,1068369,10876504.460328
Japan,JPN,2010,YR2010,100,100,100,100,4.73517346493524,120069,10.5317771633873,516775.3,4.58552956180109,1139429,11269697.27346
Japan,JPN,2011,YR2011,100,100,100,100,4.40351657814238,123156,11.4628446015564,520468.2,4.69360225893564,1073718,11088885.91932
Japan,JPN,2012,YR2012,100,100,100,100,4.23330585516314,118282,11.1942473822485,500370.5,4.53308543403043,1055906,11038188.16746
Japan,JPN,2013,YR2013,100,100,100,100,4.20630372220914,129323,12.2052917942741,545321.1,4.91215213004179,1058800,11101470.100344
Japan,JPN,2014,YR2014,100,100,100,100,3.87124396418894,148217,14.0593593575553,606868.9,5.62502588654266,1035530,10788730.794144
Japan,JPN,2015,YR2015,100,100,100,100,3.74238616904232,165485,15.9847807230219,664986.9,6.29735708059289,1035266,10559777.562072
Japan,JPN,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
Jordan,JOR,1990,YR1990,..,90,96.8,99.2347668628339,6.12700146494079,12,0.329851566794942,2553.461,2.76535806449837,3638,92337.445656
Jordan,JOR,1991,YR1991,..,91.8129403366801,97.4160690307617,99.3384628295898,6.21947297410416,8,0.214822771213749,2550.653,2.8826818152682,3724,88481.94714
Jordan,JOR,1992,YR1992,..,92.1594736783127,97.608268737793,99.3682098388672,5.88774478198736,16,0.361827227498869,2574.209,2.53388256736458,4422,101591.487828
Jordan,JOR,1993,YR1993,..,92.5379616178955,97.7974166870117,99.3969268798828,5.57406148392484,23,0.483091787439614,2595.343,2.52765442253323,4761,102677.92056
Jordan,JOR,1994,YR1994,..,92.9404485163603,97.9804382324219,99.423583984375,5.69228794049164,15,0.295508274231678,2582.265,2.33569238853413,5076,110556.724536
Jordan,JOR,1995,YR1995,..,93.4289684601725,98.1451110839844,99.4471435546875,5.71166039932893,19,0.338319088319088,2594.36,2.22003842239553,5616,116861.040504
Jordan,JOR,1996,YR1996,..,94.0206547113229,98.3044281005859,99.4665908813477,5.7405036152523,23,0.379663255199736,2607.114,2.19255859550592,6058,118907.380872
Jordan,JOR,1997,YR1997,..,94.4,98.9,99.8,5.67778598767429,20,0.319284802043423,2693.812,2.13988101548592,6264,125886.064716
Jordan,JOR,1998,YR1998,..,95.0839190778755,98.5744476318359,99.4889831542969,5.70043932281147,16,0.237212750185322,2809.177,2.20198840245121,6745,127574.559288
Jordan,JOR,1999,YR1999,..,95.536938161701,98.6805114746094,99.489875793457,5.49537088174717,17,0.240079084875018,2854.311,2.17902858250643,7081,130990.066992
Jordan,JOR,2000,YR2000,97.28,95.9356370163145,98.766845703125,99.4831619262695,5.51895267920818,42,0.569491525423729,2972.296,2.08411335778864,7375,142616.810592
Jordan,JOR,2001,YR2001,97.59,96.2833977431616,98.8362655639648,99.4710159301758,5.19035301629784,51,0.675586170353689,3003.961,2.11935896869224,7549,141739.131708
Jordan,JOR,2002,YR2002,97.69,98.7,99.5,99.7,5.15331588997916,61,0.750122970978849,3041.809,2.08728383516419,8132,145730.491884
Jordan,JOR,2003,YR2003,97.98,96.8749366019374,98.9447326660156,99.4417114257813,5.05825527821593,50,0.62546910182637,3020.787,1.97997849483666,7994,152566.657056
Jordan,JOR,2004,YR2004,98.11,98.0853584948435,99.173436820348,99.43017578125,5.60025606005277,62,0.691424110627858,3142.575,1.82862591878611,8967,171854.449164
Jordan,JOR,2005,YR2005,98.24,97.4472703656977,99.0523071289063,99.4244766235352,5.55916155963056,65,0.673296043090947,3157.206,1.68798387846937,9654,187040.0565
Jordan,JOR,2006,YR2006,98.37,97.7742707226181,99.1206359863281,99.4274291992188,5.27945553991479,60,0.539568345323741,4307.994,2.28206925783855,11120,188775.778176
Jordan,JOR,2007,YR2007,98.41,97.8,98.8,99,5.13349850443959,74,0.569186985616491,4553.565,2.32765156649147,13001,195629.151096
Jordan,JOR,2008,YR2008,98.56,98.5813064088689,99.3095474243164,99.4697952270508,4.69429809728008,74,0.53475935828877,4982.622,2.74218406980882,13838,181702.681992
Jordan,JOR,2009,YR2009,98.65,98.6685977739487,99.4,99.6,4.69547415019559,69,0.483464125560538,5391.9,2.78359418504868,14272,193702.804416
Jordan,JOR,2010,YR2010,98.74,99.6302855155465,99.5734558105469,99.5613784790039,4.3700287327299,73,0.494010962983014,5581.13,2.97312559922771,14777,187719.281064
Jordan,JOR,2011,YR2011,98.84,100,99.7201690673828,99.6214599609375,4.23850913775842,66,0.450604219294053,5827.811,3.02753075910644,14647,192493.865916
Jordan,JOR,2012,YR2012,98.9,99.4,99.5,99.5,4.58713528584879,70,0.42178838274283,6279.473,2.9390587320004,16596,213655.920912
Jordan,JOR,2013,YR2013,98.95,100,99.9419403076172,99.7612533569336,4.39134860010471,64,0.370735098186874,6470.431,3.15074989890137,17263,205361.618904
Jordan,JOR,2014,YR2014,98.94,100,99.9855880737305,99.83740234375,4.50893844675103,66,0.362239297475302,6779.087,3.13055186492564,18220,216546.068952
Jordan,JOR,2015,YR2015,99.04,100,99.9983215332031,99.9153366088867,4.64266142520708,184,0.967708004628169,7400.644,3.22917004202291,19014,229180.993992
Jordan,JOR,2016,YR2016,99.06,100,100,99.9935607910156,..,..,..,..,..,..,..
"Korea, Dem. Rep.",PRK,1990,YR1990,..,0.00999999977648259,0.00999999977648258,0.00999999977648258,..,15600,56.3176895306859,81844.39,7.18959206812245,27700,1138373.209836
"Korea, Dem. Rep.",PRK,1991,YR1991,..,0.0285450723022222,0.0285450723022222,0.0285450723022223,..,15000,57.0342205323194,80216.56,7.53810253117211,26300,1064147.902848
"Korea, Dem. Rep.",PRK,1992,YR1992,..,0.167668208479881,0.167668208479881,0.167668208479881,..,14200,57.4898785425101,74755.62,7.73954334186971,24700,965891.871108
"Korea, Dem. Rep.",PRK,1993,YR1993,..,0.640622019767761,0.640622019767761,0.640622019767761,..,13300,60.1809954751131,72380.68,7.99852668577418,22100,904925.154888
"Korea, Dem. Rep.",PRK,1994,YR1994,..,1.1968846321106,1.1968846321106,1.1968846321106,..,13800,59.7402597402597,73748.34,8.98976932602098,23100,820358.535636
"Korea, Dem. Rep.",PRK,1995,YR1995,..,2.97945737838745,2.97945737838745,2.97945737838745,..,14200,61.7391304347826,74744.22,9.59855846138256,23000,778702.555188
"Korea, Dem. Rep.",PRK,1996,YR1996,..,4.7497935295105,4.7497935295105,4.7497935295105,..,12500,58.6854460093897,69859.48,10.2074700711513,21300,684395.638812
"Korea, Dem. Rep.",PRK,1997,YR1997,..,6.50483417510987,6.50483417510986,6.50483417510986,..,10700,55.440414507772,62733.34,9.64161988467041,19300,650651.454324
"Korea, Dem. Rep.",PRK,1998,YR1998,..,8.24151992797851,8.24151992797852,8.24151992797852,..,10200,60,61164.98,9.88999657875063,17000,618452.994528
"Korea, Dem. Rep.",PRK,1999,YR1999,..,9.95679283142089,9.9567928314209,9.9567928314209,..,10300,55.3763440860215,61831.01,9.38417941145848,18600,658885.633884
"Korea, Dem. Rep.",PRK,2000,YR2000,3.06,11.649112701416,11.649112701416,11.649112701416,..,10200,52.5773195876289,61445.05,8.71775004723711,19400,704826.929736
"Korea, Dem. Rep.",PRK,2001,YR2001,3.4,13.3230228424072,13.3230228424072,13.3230228424072,..,10600,52.4752475247525,62615.37,8.62084422983424,20200,726325.268508
"Korea, Dem. Rep.",PRK,2002,YR2002,3.75,14.9845857620239,14.9845857620239,14.9845857620239,..,10620,53.7014563106796,62930.3,9.02557721500112,19776,697244.048784
"Korea, Dem. Rep.",PRK,2003,YR2003,3.94,16.6398658752441,16.6398658752441,16.6398658752441,..,11720,55.8148395085246,66201.09,9.26568752506162,20998,714475.74528
"Korea, Dem. Rep.",PRK,2004,YR2004,4.39000000000001,18.2949237823486,18.2949237823486,18.2949237823486,..,12500,56.8879989077504,68535.07,9.37285777049802,21973,731207.830932
"Korea, Dem. Rep.",PRK,2005,YR2005,4.81,19.9558258056641,19.9558258056641,19.9558258056641,..,13132,57.3149441340782,70440.72,9.22801835650404,22912,763335.2826
"Korea, Dem. Rep.",PRK,2006,YR2006,5.28999999999999,21.6286315917969,21.6286315917969,21.6286315917969,..,12620,56.2513929128594,69292.86,8.95776484944966,22435,773550.781524
"Korea, Dem. Rep.",PRK,2007,YR2007,5.71,23.3194065093994,23.3194065093994,23.3194065093994,..,13280,61.7014356734656,71215.66,10.9028299020611,21523,653185.096344
"Korea, Dem. Rep.",PRK,2008,YR2008,6.17,25.0327014923096,25.0327014923096,25.0327014923096,..,14068,60.6248653307477,73518.77,10.1982575039536,23205,720895.407588
"Korea, Dem. Rep.",PRK,2009,YR2009,6.8,26,26,26,..,12500,59.1659961187107,69477.5,12.3073498438865,21127,564520.395384
"Korea, Dem. Rep.",PRK,2010,YR2010,7.29,28.5193710327148,28.5193710327148,28.5193710327148,..,13400,61.8537666174298,72020.56,13.4749488975869,21664,534477.425832
"Korea, Dem. Rep.",PRK,2011,YR2011,7.81,30.2867374420166,30.2867374420166,30.2867374420166,..,13200,68.6570269426818,71662.65,18.081567355131,19226,396329.856768
"Korea, Dem. Rep.",PRK,2012,YR2012,8.38,32.0661201477051,32.0661201477051,32.0661201477051,..,13500,70.1809107922645,72653.18,17.6917390291291,19236,410661.608112
"Korea, Dem. Rep.",PRK,2013,YR2013,8.89,33.8545112609863,33.8545112609863,33.8545112609863,..,13900,75.8236962688195,73859.36,23.8072942574963,18332,310238.363088
"Korea, Dem. Rep.",PRK,2014,YR2014,9.71,35.6489143371582,35.6489143371582,35.6489143371582,..,13000,72.589200960411,71621.35,21.0331869949215,17909,340515.919044
"Korea, Dem. Rep.",PRK,2015,YR2015,10.08,37.4463195800781,37.4463195800781,37.4463195800781,..,10000,72.7960981291403,63731.34,23.1232614917341,13737,275615.704224
"Korea, Dem. Rep.",PRK,2016,YR2016,10.8,39.2442245483398,39.2442245483398,39.2442245483398,..,..,..,..,..,..,..
"Korea, Rep.",KOR,1990,YR1990,..,..,..,..,7.50756669416874,6362,6.0377143616365,39753.07,1.63194686718062,105371,2435929.183692
"Korea, Rep.",KOR,1991,YR1991,..,..,..,..,7.3551856651229,3487,3.07889276411637,25063.29,0.955805367024804,113255,2622216.9141
"Korea, Rep.",KOR,1992,YR1992,..,..,..,..,7.72055096010217,3099,2.49107745731648,21160.78,0.752919687541883,124404,2810496.305268
"Korea, Rep.",KOR,1993,YR1993,..,..,..,..,8.14506770845545,4230,2.95731813891705,22430.65,0.725978660342439,143035,3089712.029472
"Korea, Rep.",KOR,1994,YR1994,..,..,..,..,7.95156445444713,2349,1.45211542741277,14810.3,0.441574756938943,161764,3353973.425172
"Korea, Rep.",KOR,1995,YR1995,..,100,100,100,8.00087219669873,3012,1.66281143210463,16284.88,0.443590287348248,181139,3671153.418924
"Korea, Rep.",KOR,1996,YR1996,..,100,100,100,8.11043944300803,2830,1.3968065941117,23843.79,0.608638119605653,202605,3917564.350956
"Korea, Rep.",KOR,1997,YR1997,..,100,100,100,8.3483209422122,2895,1.30338474837246,27154.63,0.676453174140543,222114,4014266.033196
"Korea, Rep.",KOR,1998,YR1998,..,100,100,100,8.08421696777499,4343,2.01000606287806,32559.71,0.948920714404801,216069,3431236.088088
"Korea, Rep.",KOR,1999,YR1999,..,100,100,100,8.07359349038031,4257,1.80690673865431,30566.3,0.78712686156931,235596,3883274.919504
"Korea, Rep.",KOR,2000,YR2000,96.21,100,100,100,8.07369328605063,4111,1.4248282650437,29935.37,0.700450813764183,288526,4273729.06302
"Korea, Rep.",KOR,2001,YR2001,96.36,100,100,100,7.84323947161692,4258,1.37738284320544,30061.79,0.692197634126287,309137,4342948.966872
"Korea, Rep.",KOR,2002,YR2002,96.46,100,100,100,7.59264633207729,3434,1.04122448484554,31465.48,0.696662625721157,329804,4516602.274656
"Korea, Rep.",KOR,2003,YR2003,96.47,100,100,100,7.52664322625046,5123,1.49275476338249,38440.48,0.845581664584428,343191,4546039.916664
"Korea, Rep.",KOR,2004,YR2004,96.6,100,100,100,7.37233097560174,4631,1.26318832989646,35323.62,0.770203659304137,366612,4586270.082372
"Korea, Rep.",KOR,2005,YR2005,96.57,100,100,100,7.16080966104956,4052,1.04466914513476,40233.52,0.872923379895184,387874,4609055.150388
"Korea, Rep.",KOR,2006,YR2006,96.59,100,100,100,6.92000939279806,4018,0.99883163049693,43829.36,0.948657762329389,402270,4620144.560076
"Korea, Rep.",KOR,2007,YR2007,96.57,100,100,100,6.82262232071621,4557,1.06995691527453,48273.94,1.02492174042688,425905,4710012.296148
"Korea, Rep.",KOR,2008,YR2008,96.73,100,100,100,6.78036414200619,4376,0.985727672457291,49796.08,1.06072926398317,443935,4694513.641776
"Korea, Rep.",KOR,2009,YR2009,96.66,100,100,100,6.79668710182169,4687,1.03769073406601,55999.22,1.20679603607017,451676,4640321.837844
"Korea, Rep.",KOR,2010,YR2010,96.8,100,100,100,6.95979785009228,6186,1.24537463913126,65697.68,1.31495350279791,496718,4996197.953784
"Korea, Rep.",KOR,2011,YR2011,96.68,100,100,100,6.99386853595585,7479,1.43812265288346,68510.37,1.34761205511562,520053,5083834.753476
"Korea, Rep.",KOR,2012,YR2012,96.79,100,100,100,6.9152461219048,7093,1.33594507802273,82658.91,1.61425751323342,530935,5120552.90574
"Korea, Rep.",KOR,2013,YR2013,96.8,100,100,100,6.72959855828112,8783,1.63285870185595,99827.22,1.92227365396064,537891,5193184.632912
"Korea, Rep.",KOR,2014,YR2014,96.77,100,100,100,6.62553280898562,8553,1.56686805919401,147547.6,2.83819150814731,545865,5198648.490648
"Korea, Rep.",KOR,2015,YR2015,96.68,100,100,100,6.54805337164954,10406,1.89466631222848,143837.9,2.70770280422964,549226,5312174.57748
"Korea, Rep.",KOR,2016,YR2016,96.68,100,100,100,..,..,..,..,..,..,..
Kuwait,KWT,1990,YR1990,..,100,100,100,4.80206389403148,0,0,246.3932,0.165242348246376,18477,149110.202448
Kuwait,KWT,1991,YR1991,..,100,100,100,2.40527076025824,0,0,246.3932,0.354049305659843,10780,69592.905864
Kuwait,KWT,1992,YR1992,..,100,100,100,4.31299867557337,0,0,338.7959,0.167661774341245,16885,202071.045312
Kuwait,KWT,1993,YR1993,..,100,100,100,4.48715587960559,0,0,153.9905,0.0619900718879507,20178,248411.552544
Kuwait,KWT,1994,YR1994,..,100,100,100,4.85442750204783,0,0,92.40268,0.038770647222758,22802,238331.538468
Kuwait,KWT,1995,YR1995,..,100,100,100,4.74602629111504,0,0,277.208,0.115747062159404,23724,239494.631508
Kuwait,KWT,1996,YR1996,..,100,100,100,4.63941202514669,0,0,153.9905,0.0695067534649749,25475,221547.536496
Kuwait,KWT,1997,YR1997,..,100,100,100,4.57334779538798,0,0,0,0,26724,220692.759408
Kuwait,KWT,1998,YR1998,..,100,100,100,5.04051442747484,0,0,0,0,29984,269542.290276
Kuwait,KWT,1999,YR1999,..,100,100,100,5.50817745750006,0,0,0,0,31576,257035.439448
Kuwait,KWT,2000,YR2000,100,100,100,100,5.46516670347406,0,0,0,0,32323,297003.050928
Kuwait,KWT,2001,YR2001,100,100,100,100,5.79052608246541,0,0,0,0,34299,294652.372068
Kuwait,KWT,2002,YR2002,100,100,100,100,5.78138919630392,0,0,0,0,36362,296620.1262
Kuwait,KWT,2003,YR2003,100,100,100,100,5.25359997089513,0,0,0,0,39802,346687.513452
Kuwait,KWT,2004,YR2004,100,100,100,100,5.0610884176313,0,0,0,0,41256,348528.533148
Kuwait,KWT,2005,YR2005,100,100,100,100,5.17099675044867,0,0,0,0,43734,424805.790816
Kuwait,KWT,2006,YR2006,100,100,100,100,4.69613410499346,0,0,0,0,47607,432207.885744
Kuwait,KWT,2007,YR2007,100,100,100,100,4.53453093505123,0,0,0,0,48753,409495.249368
Kuwait,KWT,2008,YR2008,100,100,100,100,4.83735942423323,0,0,0,0,51749,432575.026236
Kuwait,KWT,2009,YR2009,100,100,100,100,5.69460796785441,0,0,0,0,53216,459567.744516
Kuwait,KWT,2010,YR2010,100,100,100,100,5.95657324134681,0,0,0,0,57029,493402.322016
Kuwait,KWT,2011,YR2011,100,100,100,100,5.48488904331995,0,0,0,0,57457,518195.42118
Kuwait,KWT,2012,YR2012,100,100,100,100,5.90828930440456,0,0,0,0,62655,549973.358784
Kuwait,KWT,2013,YR2013,100,100,100,100,5.48651684311403,0,0,0,0,60982,539781.557148
Kuwait,KWT,2014,YR2014,100,100,100,100,4.96721336954492,0,0,0,0,65140,588244.813848
Kuwait,KWT,2015,YR2015,100,100,100,100,5.31679325205474,0,0,0,0,67918,616547.205036
Kuwait,KWT,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
Lao PDR,LAO,1990,YR1990,..,0.703275453083371,15.3026142120361,95.2770004272461,8.05148654823041,833.4893,94.8775699373914,51638.8,88.4450970085087,878.4893,58385.14711
Lao PDR,LAO,1991,YR1991,..,3.65169539846028,18.1253528594971,95.3616180419922,7.83922573446131,833.9267,94.8801191271127,52294.16,88.1048891659301,878.9267,59354.43594
Lao PDR,LAO,1992,YR1992,..,6.6167533363645,20.947582244873,95.4460678100586,7.48710880975962,751.8122,94.5899169640325,52516.29,87.1192640525316,794.8122,60280.91556
Lao PDR,LAO,1993,YR1993,..,10,31,97,7.11877175596494,919.8637,95.5341550418818,52760.26,86.9281107254713,962.8637,60694.12939
Lao PDR,LAO,1994,YR1994,..,12.5869471920369,26.5798015594482,95.6108474731445,6.63404443364601,1198.5498,96.5365867724356,52805.54,86.5755632600477,1241.5498,60993.58527
Lao PDR,LAO,1995,YR1995,..,10.1318651859503,25,95.6891098022461,6.30938586452983,1084.9894,96.1879074395557,53136.74,85.9691828208372,1127.9894,61809.05559
Lao PDR,LAO,1996,YR1996,..,17.9950683616398,32.1753158569336,95.7632522583008,6.06205904498543,1247.8368,96.6688275388492,53591.53,85.6468919294896,1290.8368,62572.65009
Lao PDR,LAO,1997,YR1997,..,20.5595172658328,34.9516563415527,95.8322448730469,5.85329987807082,1218.7388,96.5920046209247,54078.12,85.9164563384091,1261.7388,62942.67979
Lao PDR,LAO,1998,YR1998,..,23.1278258838666,37.709644317627,95.8950500488281,5.76639231650081,2157.6195,92.4580678212536,54420.54,86.2281782841321,2333.6195,63112.246
Lao PDR,LAO,1999,YR1999,..,25.6998787305852,40.446216583252,95.9506378173828,5.59296016782184,2800.8003,91.4756034219475,54822.9,86.5487696249113,3061.8003,63343.36148
Lao PDR,LAO,2000,YR2000,3.99,28.276563600936,43.159839630127,95.9986267089844,5.42195520712951,3679.8874,90.9088380274609,55309.98,85.4720575462818,4241.1874,64711.1835
Lao PDR,LAO,2001,YR2001,4.04,30.8703043188103,45.8550491333008,96.0411834716797,5.10056971095381,3632.1846,90.7550491299177,55645.27,84.8473392840846,4195.4846,65582.81081
Lao PDR,LAO,2002,YR2002,4.21,30.5417039909244,46.3,96.0811309814453,4.98871162347996,3469.4535,90.5991807969466,55939.96,83.9017740962276,4022.7535,66673.15513
Lao PDR,LAO,2003,YR2003,4.13,33,48,97,4.71178339563886,3178.0044,90.9039016083618,56452.01,82.0761164935571,3689.3044,68780.06954
Lao PDR,LAO,2004,YR2004,4.29,38.8505340360903,53.8908538818359,96.1644439697266,4.6446147568295,3345.4588,100,56936.16,77.6517329914112,3858.7588,73322.45889
Lao PDR,LAO,2005,YR2005,4.27999999999999,43.7917960871246,57.2,92.2,4.37927351366848,3510,100,57457.38,77.2446003667133,4017.9199,74383.68472
Lao PDR,LAO,2006,YR2006,4.56,42.5842961565669,57.0410587037665,94.1318814277072,4.09018823632922,3595.8,100,58880.77,72.9963562009633,4134.1843,80662.61532
Lao PDR,LAO,2007,YR2007,4.55,47.4709242165351,61.9792442321777,96.3402252197266,3.52314472475102,3373.6,100,59614.41,72.2198777703148,3862.9569,82545.7088
Lao PDR,LAO,2008,YR2008,4.79000000000001,53,66,99,3.31856196978629,3717,100,60394.57,69.0607146318837,4171.6647,87451.41188
Lao PDR,LAO,2009,YR2009,4.73,53.8089850236289,67.4694671630859,96.5180053710938,3.14769838636543,3384.3,100,62311.65,66.8227414544118,3874.3152,93249.16734
Lao PDR,LAO,2010,YR2010,4.83,57.1771955945241,70.2431106567383,96.6238555908203,3.00056298404235,8449,100,73471.19,71.5085793947307,3755.063,102744.580611
Lao PDR,LAO,2011,YR2011,5.04,56.0702736018781,70,96.7386322021484,2.71189700116424,12980.1,100,72310.61,66.2695521000416,3802.47,109115.8876264
Lao PDR,LAO,2012,YR2012,5.13,68.3863885839737,76.3666277465237,97.4309445624879,2.51121060752739,12760.1,100,73025.98,63.3466578185902,3802.47,115279.9255947
Lao PDR,LAO,2013,YR2013,5.22,68.1111053573921,78.6421585083008,96.9878311157227,2.50492302855265,15506.2,99.9651873436654,73224.57,60.6815317371727,4471,120670.2729871
Lao PDR,LAO,2014,YR2014,5.42,72.0409109799759,81.4578628540039,97.1186752319336,2.30241041586574,15633.3,99.9667487290981,73247,60.4741411934053,4380,121121.1909
Lao PDR,LAO,2015,YR2015,5.54,83.04169721313,89.7,97.8,5.17189025046944,14252,86.3699995757859,72479.65,59.3158607506634,16501.1,122192.697
Lao PDR,LAO,2016,YR2016,5.62,80.3351114105026,87.0957717895508,97.3842391967773,..,..,..,..,..,..,..
Lebanon,LBN,1990,YR1990,..,100,97.9086990356445,97.4736175537109,3.91300372601889,500,33.3333333333333,5392.612,11.3416809095177,1500,47546.849916
Lebanon,LBN,1991,YR1991,..,100,98.0894775390625,97.6228103637695,3.50440822619518,560,18.6666666666667,5726.035,8.52514747585105,3000,67166.404056
Lebanon,LBN,1992,YR1992,..,100,98.2687530517578,97.7718276977539,3.39822242950602,720,19.0930787589499,6237.745,8.0440737805936,3771,77544.602028
Lebanon,LBN,1993,YR1993,..,100,98.4444732666016,97.9198150634766,4.54945755080158,708,15.7894736842105,6281.873,5.46397790076365,4484,114968.858112
Lebanon,LBN,1994,YR1994,..,100,98.6139831542969,98.0634307861328,4.61526302287497,817,15.7600308641975,6709.842,5.36453638165645,5184,125077.761108
Lebanon,LBN,1995,YR1995,..,100,98.7743072509766,98.2054824829102,4.96648075625362,717,13.5769740579436,6700.24,4.52738036822598,5281,147993.75036
